continent,location,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
Asia,Kazakhstan,8/15/2021,10774674,6074583,4700091,62455
Asia,Kazakhstan,8/22/2021,11347235,6351991,4995244,61607
Asia,Kazakhstan,8/29/2021,11909481,6592369,5317112,60872
Asia,Kazakhstan,9/5/2021,12465884,6819137,5646747,62605
Asia,Kazakhstan,9/12/2021,12966142,7072523,5893619,50037
Asia,Kazakhstan,9/19/2021,13427908,7284247,6143661,59719
Asia,Kazakhstan,9/26/2021,13901899,7508100,6393799,48899
Asia,Kazakhstan,10/3/2021,14362693,7703478,6659215,43126
Asia,Kazakhstan,10/10/2021,14734747,7846324,6888423,38193
Asia,Kazakhstan,10/17/2021,15137851,8019611,7118240,36464
Asia,Kazakhstan,10/24/2021,15477640,8159043,7318597,31456
Asia,Kazakhstan,10/31/2021,15782394,8291167,7491227,32230
Asia,Kazakhstan,11/7/2021,16070232,8403514,7666718,29033
Asia,Kazakhstan,11/14/2021,16344892,8533457,7811435,23331
Asia,Kazakhstan,11/21/2021,16570835,8631201,7939634,20578
Asia,Kazakhstan,11/28/2021,16766179,8712773,8053406,19619
Asia,Kazakhstan,12/5/2021,16955745,8778757,8176988,18536
Asia,Kazakhstan,12/12/2021,17138045,8852029,8286016,14129
Asia,Kazakhstan,12/19/2021,17256476,8896942,8359534,12311
Asia,Kazakhstan,12/26/2021,17400137,8944701,8455436,13176
Asia,Kazakhstan,1/2/2022,17521399,8995933,8525466,9405
Asia,Kazakhstan,1/9/2022,0,0,0,0
Asia,Kazakhstan,1/16/2022,17676183,9059198,8616985,12884
Asia,Kazakhstan,1/23/2022,17807668,9122455,8685213,13086
Asia,Kazakhstan,1/30/2022,17934008,9182136,8751872,0
Asia,Kazakhstan,2/6/2022,18045037,9236796,8808241,0
Asia,Kazakhstan,2/13/2022,20273902,9294766,8871476,2118887
Asia,Kazakhstan,2/20/2022,0,0,0,0
Asia,Kazakhstan,2/27/2022,20875964,9379737,8982156,892
Asia,Kazakhstan,3/6/2022,0,0,0,0
Asia,Kazakhstan,3/13/2022,0,9423576,9070228,0
Asia,Kazakhstan,3/20/2022,0,9440295,9119719,0
Asia,Kazakhstan,3/27/2022,0,9450022,9145878,0
Asia,Kazakhstan,4/3/2022,0,0,0,0
Asia,Kazakhstan,4/10/2022,0,9465209,9197535,0
Asia,Kazakhstan,5/8/2022,0,9489564,9254951,0
Asia,Kazakhstan,5/15/2022,0,0,0,0
Asia,Kazakhstan,6/5/2022,0,0,0,0
Asia,Kazakhstan,6/12/2022,0,0,0,0
Asia,Kazakhstan,6/26/2022,0,0,0,0
Asia,Kazakhstan,7/17/2022,0,0,0,0
Asia,Kazakhstan,7/24/2022,0,9545315,9326873,0
Asia,Kazakhstan,8/7/2022,0,10799863,10532828,0
Asia,Kazakhstan,8/14/2022,0,0,0,0
Asia,Kazakhstan,8/21/2022,0,0,0,0
Asia,Kazakhstan,8/28/2022,0,0,0,0
Asia,Kazakhstan,9/11/2022,0,0,0,0
Asia,Kazakhstan,9/18/2022,0,0,0,0
Asia,Kazakhstan,10/2/2022,0,0,0,0
Asia,Kazakhstan,10/9/2022,0,0,0,0
Asia,Kazakhstan,11/13/2022,0,0,0,0
Asia,Kazakhstan,12/11/2022,0,0,0,0
Asia,Kazakhstan,12/18/2022,0,0,0,0
Asia,Kazakhstan,1/1/2023,0,0,0,0
Asia,Kuwait,1/3/2021,0,0,0,0
Asia,Kuwait,1/10/2021,0,0,0,0
Asia,Kuwait,1/17/2021,0,0,0,0
Asia,Kuwait,1/24/2021,0,0,0,0
Asia,Kuwait,1/31/2021,0,0,0,0
Asia,Kuwait,2/7/2021,0,0,0,0
Asia,Kuwait,2/14/2021,0,0,0,0
Asia,Kuwait,2/21/2021,0,0,0,0
Asia,Kuwait,2/28/2021,0,0,0,0
Asia,Kuwait,3/7/2021,0,0,0,0
Asia,Kuwait,3/14/2021,0,0,0,0
Asia,Kuwait,3/21/2021,0,0,0,0
Asia,Kuwait,3/28/2021,0,0,0,0
Asia,Kuwait,4/4/2021,0,0,0,0
Asia,Kuwait,4/11/2021,0,0,0,0
Asia,Kuwait,4/18/2021,860000,822000,38000,0
Asia,Kuwait,4/25/2021,1000000,0,0,0
Asia,Kuwait,5/2/2021,0,0,0,0
Asia,Kuwait,5/9/2021,0,0,0,0
Asia,Kuwait,5/16/2021,1820000,0,0,0
Asia,Kuwait,5/23/2021,0,0,0,0
Asia,Kuwait,5/30/2021,0,0,0,0
Asia,Kuwait,6/6/2021,0,0,0,0
Asia,Kuwait,6/13/2021,0,0,0,0
Asia,Kuwait,6/20/2021,0,0,0,0
Asia,Kuwait,6/27/2021,0,0,0,0
Asia,Kuwait,7/4/2021,0,0,0,0
Asia,Kuwait,7/11/2021,0,0,0,0
Asia,Kuwait,7/18/2021,0,0,0,0
Asia,Kuwait,7/25/2021,0,0,0,0
Asia,Kuwait,8/1/2021,0,0,0,0
Asia,Kuwait,8/8/2021,0,0,0,0
Asia,Kuwait,8/15/2021,0,0,0,0
Asia,Kuwait,8/22/2021,0,0,0,0
Asia,Kuwait,8/29/2021,0,0,0,0
Asia,Kuwait,9/5/2021,0,0,0,0
Asia,Kuwait,9/12/2021,0,0,0,0
Asia,Kuwait,9/19/2021,0,0,0,0
Asia,Kuwait,9/26/2021,0,0,0,0
Asia,Kuwait,10/3/2021,0,0,0,0
Asia,Kuwait,10/10/2021,0,0,0,0
Asia,Kuwait,10/17/2021,0,0,0,0
Asia,Kuwait,10/24/2021,0,0,0,0
Asia,Kuwait,10/31/2021,0,0,0,0
Asia,Kuwait,11/7/2021,0,0,0,0
Asia,Kuwait,11/21/2021,0,0,0,0
Asia,Kuwait,11/28/2021,0,0,0,0
Asia,Kuwait,12/12/2021,0,0,0,0
Asia,Kuwait,12/26/2021,0,0,0,0
Asia,Kuwait,1/9/2022,7100784,3344173,3228399,0
Asia,Kuwait,1/16/2022,0,0,0,0
Asia,Kuwait,1/23/2022,7243697,3357463,3244850,0
Asia,Kuwait,1/30/2022,0,0,0,0
Asia,Kuwait,2/6/2022,0,0,0,0
Asia,Kuwait,2/13/2022,0,0,0,0
Asia,Kuwait,2/20/2022,7502337,3382899,3271835,0
Asia,Kuwait,2/27/2022,7567520,3391299,3275680,0
Asia,Kuwait,3/6/2022,7592265,3393521,3277287,0
Asia,Kuwait,3/13/2022,0,0,0,0
Asia,Kuwait,3/20/2022,0,0,0,0
Asia,Kuwait,4/3/2022,0,0,0,0
Asia,Kuwait,4/10/2022,0,0,0,0
Asia,Kuwait,7/10/2022,8141439,3435840,3324867,0
Asia,Kuwait,7/17/2022,0,0,0,0
Asia,Kuwait,7/24/2022,0,0,0,0
Asia,Kuwait,7/31/2022,0,0,0,0
Asia,Kuwait,8/14/2022,0,0,0,0
Asia,Kuwait,10/2/2022,0,0,0,0
Asia,Kuwait,10/16/2022,8223203,3446920,3338781,0
Asia,Kuwait,10/23/2022,8227208,3447845,3339301,0
Asia,Kuwait,10/30/2022,0,0,0,0
Asia,Kuwait,11/13/2022,0,0,0,0
Asia,Kyrgyzstan,6/27/2021,0,0,0,0
Asia,Kyrgyzstan,7/4/2021,0,0,0,0
Asia,Kyrgyzstan,7/11/2021,0,0,0,0
Asia,Kyrgyzstan,7/18/2021,0,0,0,0
Asia,Kyrgyzstan,7/25/2021,0,0,0,0
Asia,Kyrgyzstan,8/1/2021,579490,461947,117311,8926
Asia,Kyrgyzstan,8/8/2021,721892,542209,179070,11954
Asia,Kyrgyzstan,8/15/2021,865447,592126,272424,17362
Asia,Kyrgyzstan,8/22/2021,1000277,638014,360447,10372
Asia,Kyrgyzstan,8/29/2021,1124350,680409,441427,13927
Asia,Kyrgyzstan,9/5/2021,1188137,703407,481593,7730
Asia,Kyrgyzstan,9/12/2021,1270320,740586,525926,12878
Asia,Kyrgyzstan,9/19/2021,1338921,768526,565989,7920
Asia,Kyrgyzstan,9/26/2021,1411946,808701,598510,10938
Asia,Kyrgyzstan,10/3/2021,1471891,837915,633059,3584
Asia,Kyrgyzstan,10/10/2021,1534397,873990,659063,6893
Asia,Kyrgyzstan,10/17/2021,1597895,908652,687496,5079
Asia,Kyrgyzstan,10/24/2021,1667139,947865,717333,6081
Asia,Kyrgyzstan,10/31/2021,1741064,983749,754624,12094
Asia,Kyrgyzstan,11/7/2021,1802325,1014402,784804,2669
Asia,Kyrgyzstan,11/14/2021,1863966,1042048,818092,8647
Asia,Kyrgyzstan,11/21/2021,1934226,1076385,853367,11446
Asia,Kyrgyzstan,11/28/2021,0,0,0,0
Asia,Kyrgyzstan,12/5/2021,2056269,1137694,914026,0
Asia,Kyrgyzstan,12/12/2021,2112639,1163928,940341,7102
Asia,Kyrgyzstan,12/19/2021,0,0,0,0
Asia,Kyrgyzstan,12/26/2021,2224305,1216105,988024,4701
Asia,Kyrgyzstan,1/2/2022,2260694,1233354,0,4676
Asia,Kyrgyzstan,1/9/2022,2292871,1246270,0,6184
Asia,Kyrgyzstan,1/16/2022,2352641,1269521,0,8648
Asia,Kyrgyzstan,1/23/2022,2419611,1299559,0,4248
Asia,Kyrgyzstan,2/6/2022,2538415,1354415,1100398,2649
Asia,Kyrgyzstan,2/13/2022,2599981,1380159,1120886,4783
Asia,Kyrgyzstan,2/20/2022,2673204,1415936,1139983,6584
Asia,Kyrgyzstan,2/27/2022,2726917,1438348,1158791,6491
Asia,Kyrgyzstan,3/6/2022,2781699,1455528,1183332,5023
Asia,Kyrgyzstan,3/13/2022,0,0,0,0
Asia,Kyrgyzstan,3/20/2022,2856035,1476272,1217875,358
Asia,Kyrgyzstan,3/27/2022,2891494,1485262,1233864,4512
Asia,Kyrgyzstan,4/3/2022,2922653,1495421,1243958,0
Asia,Laos,5/9/2021,0,0,0,0
Asia,Laos,5/16/2021,0,0,0,0
Asia,Laos,5/30/2021,0,0,0,0
Asia,Laos,7/18/2021,0,0,0,0
Asia,Laos,8/1/2021,0,0,0,0
Asia,Laos,8/8/2021,0,1361484,0,0
Asia,Laos,8/15/2021,0,0,0,0
Asia,Laos,8/22/2021,3774074,2109937,1664137,66965
Asia,Laos,8/29/2021,4182234,2407056,1775178,46920
Asia,Laos,9/5/2021,4382959,2545657,1837302,13946
Asia,Laos,10/3/2021,0,0,0,0
Asia,Laos,10/10/2021,0,0,0,0
Asia,Laos,10/17/2021,0,0,0,0
Asia,Laos,10/24/2021,0,0,0,0
Asia,Laos,10/31/2021,0,0,0,0
Asia,Laos,11/7/2021,0,0,0,0
Asia,Laos,11/14/2021,0,0,0,0
Asia,Laos,11/21/2021,0,0,0,0
Asia,Laos,11/28/2021,0,0,0,0
Asia,Laos,12/5/2021,0,0,0,0
Asia,Laos,12/12/2021,0,0,0,0
Asia,Laos,12/19/2021,0,0,0,0
Asia,Laos,12/26/2021,0,0,0,0
Asia,Laos,1/2/2022,0,0,0,0
Asia,Laos,1/9/2022,0,0,0,0
Asia,Laos,1/16/2022,0,0,0,0
Asia,Laos,1/23/2022,0,0,0,0
Asia,Laos,1/30/2022,0,0,0,0
Asia,Laos,2/6/2022,0,0,0,0
Asia,Laos,2/13/2022,9057962,4819056,4238906,0
Asia,Laos,2/20/2022,0,0,0,0
Asia,Laos,2/27/2022,0,0,0,0
Asia,Laos,3/6/2022,0,0,0,0
Asia,Laos,3/13/2022,0,0,0,0
Asia,Laos,3/20/2022,0,0,0,0
Asia,Laos,3/27/2022,0,0,0,0
Asia,Laos,4/3/2022,0,0,0,0
Asia,Lebanon,1/3/2021,0,0,0,0
Asia,Lebanon,1/10/2021,0,0,0,0
Asia,Lebanon,1/17/2021,0,0,0,0
Asia,Lebanon,1/24/2021,0,0,0,0
Asia,Lebanon,1/31/2021,0,0,0,0
Asia,Lebanon,2/7/2021,0,0,0,0
Asia,Lebanon,2/14/2021,48,0,0,48
Asia,Lebanon,2/21/2021,0,0,0,0
Asia,Lebanon,2/28/2021,40593,0,0,0
Asia,Lebanon,3/7/2021,61330,0,0,590
Asia,Lebanon,3/14/2021,0,0,0,0
Asia,Lebanon,3/21/2021,138420,93801,44619,3071
Asia,Lebanon,3/28/2021,186712,114730,71982,5585
Asia,Lebanon,4/4/2021,228050,139855,88195,2208
Asia,Lebanon,4/11/2021,0,0,0,0
Asia,Lebanon,4/18/2021,329452,204564,124888,6684
Asia,Lebanon,4/25/2021,415562,271335,144227,7030
Asia,Lebanon,5/2/2021,465909,294945,170964,4151
Asia,Lebanon,5/9/2021,0,0,0,0
Asia,Lebanon,5/16/2021,586734,382219,204515,5216
Asia,Lebanon,5/23/2021,664814,446633,218181,3205
Asia,Lebanon,5/30/2021,752172,507853,244319,9807
Asia,Lebanon,6/6/2021,863134,574301,288833,11044
Asia,Lebanon,6/13/2021,1010867,689509,321358,25549
Asia,Lebanon,6/20/2021,1130669,761818,368851,1950
Asia,Lebanon,6/27/2021,1253918,852887,401031,6653
Asia,Lebanon,7/4/2021,1379853,928112,451741,1621
Asia,Lebanon,7/11/2021,1541843,1007250,534593,5226
Asia,Lebanon,7/18/2021,1700905,1050411,650494,861
Asia,Lebanon,7/25/2021,1807133,1077758,729375,20627
Asia,Lebanon,8/1/2021,1949258,1114578,834680,2367
Asia,Lebanon,8/8/2021,2085102,1167764,917338,2613
Asia,Lebanon,8/15/2021,2203682,1225483,978199,11563
Asia,Lebanon,8/22/2021,0,0,0,0
Asia,Lebanon,8/29/2021,2422511,1346202,1076309,21446
Asia,Lebanon,9/5/2021,2505347,1393246,1112101,5769
Asia,Lebanon,9/12/2021,2622677,1455792,1166885,22127
Asia,Lebanon,9/19/2021,2717164,1506291,1210873,11211
Asia,Lebanon,9/26/2021,2816322,1553625,1262697,6299
Asia,Lebanon,10/3/2021,2934734,1620958,1313776,9552
Asia,Lebanon,10/10/2021,3026121,1663481,1362640,5566
Asia,Lebanon,10/17/2021,3108749,1696621,1412128,433
Asia,Lebanon,10/24/2021,3189658,1728149,1461509,89
Asia,Lebanon,10/31/2021,0,0,0,0
Asia,Lebanon,11/7/2021,3371123,1804857,1566266,1932
Asia,Lebanon,11/14/2021,3443254,1837206,1606048,4427
Asia,Lebanon,11/21/2021,3508035,1867352,1640683,1642
Asia,Lebanon,11/28/2021,3570392,1898771,1671621,1099
Asia,Lebanon,12/5/2021,3660210,1949439,1710771,6704
Asia,Lebanon,12/12/2021,3807958,2062985,1744973,14930
Asia,Lebanon,12/19/2021,0,0,0,0
Asia,Lebanon,12/26/2021,4270775,2199535,1799640,3175
Asia,Lebanon,1/2/2022,4386756,2256124,1833116,6693
Asia,Lebanon,1/9/2022,4570269,2349307,1873787,17766
Asia,Lebanon,1/16/2022,4704784,0,1920783,17189
Asia,Lebanon,1/23/2022,4785351,2412182,1964345,2438
Asia,Lebanon,1/30/2022,4881608,2433847,2009187,14723
Asia,Lebanon,2/6/2022,4957005,2450675,2043920,98
Asia,Lebanon,2/13/2022,5035228,2465838,2083064,2582
Asia,Lebanon,2/20/2022,5110416,2478594,2125887,5977
Asia,Lebanon,2/27/2022,5165788,2489859,2152424,6135
Asia,Lebanon,3/6/2022,5202990,2497907,2167714,3334
Asia,Lebanon,3/13/2022,5228148,2504168,2179198,689
Asia,Lebanon,3/20/2022,5253049,2510153,2190327,2197
Asia,Lebanon,3/27/2022,5269263,2514136,2198355,2749
Asia,Lebanon,4/3/2022,5285907,2518322,2206417,0
Asia,Lebanon,4/10/2022,5294781,2520489,2209770,1062
Asia,Lebanon,4/17/2022,5302325,2522688,2212600,0
Asia,Lebanon,4/24/2022,5310268,2524596,2215768,234
Asia,Lebanon,5/1/2022,0,0,0,0
Asia,Lebanon,5/8/2022,0,0,0,0
Asia,Lebanon,5/15/2022,0,0,0,0
Asia,Lebanon,5/22/2022,0,0,0,0
Asia,Lebanon,5/29/2022,0,0,0,0
Asia,Lebanon,6/5/2022,0,0,0,0
Asia,Lebanon,6/12/2022,0,0,0,0
Asia,Lebanon,6/19/2022,5663420,2695953,2371669,0
Asia,Lebanon,6/26/2022,0,0,0,0
Asia,Lebanon,7/3/2022,0,0,0,0
Asia,Lebanon,7/10/2022,5696640,2703855,2380026,0
Asia,Lebanon,7/17/2022,5706300,2705873,2382431,0
Asia,Lebanon,7/24/2022,0,0,0,0
Asia,Lebanon,7/31/2022,0,0,0,0
Asia,Lebanon,8/7/2022,5728684,2712342,2387834,0
Asia,Lebanon,8/14/2022,0,0,0,0
Asia,Lebanon,8/21/2022,5746016,2717582,2392404,0
Asia,Lebanon,8/28/2022,5752986,2719718,2394370,0
Asia,Lebanon,9/4/2022,0,0,0,0
Asia,Lebanon,9/11/2022,5766450,2723692,2399261,0
Asia,Lebanon,9/18/2022,0,0,0,0
Asia,Lebanon,9/25/2022,0,0,0,0
Asia,Lebanon,10/2/2022,0,0,0,0
Asia,Lebanon,10/9/2022,0,0,0,0
Asia,Lebanon,10/16/2022,0,0,0,0
Asia,Lebanon,10/23/2022,0,0,0,0
Asia,Lebanon,10/30/2022,0,0,0,0
Asia,Lebanon,11/6/2022,0,0,0,0
Asia,Lebanon,11/13/2022,0,0,0,0
Asia,Lebanon,11/20/2022,5809032,2738210,2412315,0
Asia,Lebanon,11/27/2022,0,0,0,0
Asia,Lebanon,12/4/2022,0,0,0,0
Asia,Lebanon,12/11/2022,0,0,0,0
Asia,Lebanon,12/18/2022,0,0,0,0
Asia,Lebanon,12/25/2022,0,0,0,0
Asia,Lebanon,1/1/2023,0,0,0,0
Asia,Malaysia,1/3/2021,0,0,0,0
Asia,Malaysia,1/10/2021,0,0,0,0
Asia,Malaysia,1/17/2021,0,0,0,0
Asia,Malaysia,1/24/2021,0,0,0,0
Asia,Malaysia,1/31/2021,0,0,0,0
Asia,Malaysia,2/7/2021,0,0,0,0
Asia,Malaysia,2/14/2021,0,0,0,0
Asia,Malaysia,2/21/2021,0,0,0,0
Asia,Malaysia,2/28/2021,18789,18769,20,6726
Asia,Malaysia,3/7/2021,140935,140865,70,12613
Asia,Malaysia,3/14/2021,307106,306918,192,10315
Asia,Malaysia,3/21/2021,435923,419057,16871,15568
Asia,Malaysia,3/28/2021,593864,459134,134735,16626
Asia,Malaysia,4/4/2021,813126,520668,292463,15203
Asia,Malaysia,4/11/2021,993087,591105,401990,23195
Asia,Malaysia,4/18/2021,1152098,702721,449385,9932
Asia,Malaysia,4/25/2021,1321226,809053,512181,14855
Asia,Malaysia,5/2/2021,1486566,914591,571983,15781
Asia,Malaysia,5/9/2021,1806262,1115571,690702,32543
Asia,Malaysia,5/16/2021,1956689,1213862,742838,10384
Asia,Malaysia,5/23/2021,2416039,1525676,890374,46510
Asia,Malaysia,5/30/2021,2947691,1881555,1066147,62900
Asia,Malaysia,6/6/2021,3618655,2473498,1145168,82867
Asia,Malaysia,6/13/2021,4554893,3178248,1376657,132091
Asia,Malaysia,6/20/2021,5931849,4296716,1635145,146821
Asia,Malaysia,6/27/2021,7582180,5465040,2117153,178075
Asia,Malaysia,7/4/2021,9259718,6598705,2661027,216022
Asia,Malaysia,7/11/2021,11716588,8107072,3609530,298338
Asia,Malaysia,7/18/2021,14703761,10062392,4641384,356872
Asia,Malaysia,7/25/2021,17771367,12096456,5674926,417808
Asia,Malaysia,8/1/2021,21625863,14526173,7099714,496498
Asia,Malaysia,8/8/2021,25013406,16079916,8933520,412282
Asia,Malaysia,8/15/2021,28365131,17451506,10913671,440765
Asia,Malaysia,8/22/2021,32048873,18747797,13301146,465780
Asia,Malaysia,8/29/2021,34895258,19927896,14985535,333364
Asia,Malaysia,9/5/2021,37427291,21138957,16340276,317247
Asia,Malaysia,9/12/2021,39686595,22044812,17725368,251292
Asia,Malaysia,9/19/2021,41461822,22598060,18975125,239283
Asia,Malaysia,9/26/2021,43597000,23477675,20249734,283943
Asia,Malaysia,10/3/2021,45672862,24508284,21307990,218647
Asia,Malaysia,10/10/2021,47045446,25153242,22047038,137562
Asia,Malaysia,10/17/2021,48362863,25442580,23063721,142803
Asia,Malaysia,10/24/2021,49658646,25615073,24111285,132362
Asia,Malaysia,10/31/2021,50707776,25740121,24830597,67744
Asia,Malaysia,11/7/2021,51285188,25788658,25074225,41407
Asia,Malaysia,11/14/2021,52030192,25838979,25301224,46823
Asia,Malaysia,11/21/2021,52711498,25881344,25429514,39302
Asia,Malaysia,11/28/2021,53470770,25914134,25485475,43971
Asia,Malaysia,12/5/2021,54285633,25946490,25535753,57524
Asia,Malaysia,12/12/2021,55069187,25975347,25578499,69904
Asia,Malaysia,12/19/2021,56044455,25999831,25612165,81438
Asia,Malaysia,12/26/2021,56969794,26018323,25639641,65986
Asia,Malaysia,1/2/2022,57988831,26038099,25667894,97028
Asia,Malaysia,1/9/2022,59423545,26056349,25692319,113054
Asia,Malaysia,1/16/2022,61005780,26069844,25710574,150161
Asia,Malaysia,1/23/2022,62413036,26081276,25728694,134396
Asia,Malaysia,1/30/2022,63630647,26092730,25744785,83079
Asia,Malaysia,2/6/2022,64133228,26132697,25753950,71057
Asia,Malaysia,2/13/2022,65200167,26286275,25766064,121531
Asia,Malaysia,2/20/2022,66308051,26653451,25776760,130941
Asia,Malaysia,2/27/2022,67253216,27005118,25783514,103842
Asia,Malaysia,3/6/2022,67892516,27200145,25793890,58853
Asia,Malaysia,3/13/2022,68316321,27352320,25807146,46329
Asia,Malaysia,3/20/2022,68635341,27461825,25820732,29037
Asia,Malaysia,3/27/2022,68847731,27521512,25831388,25184
Asia,Malaysia,4/3/2022,69138961,27570381,25858933,18065
Asia,Malaysia,4/10/2022,69372263,27604907,25989000,41196
Asia,Malaysia,4/17/2022,69791488,27670115,26293184,63582
Asia,Malaysia,4/24/2022,70240929,27764247,26610971,56897
Asia,Malaysia,5/1/2022,70490222,27819866,26776407,13593
Asia,Malaysia,5/8/2022,70591782,27842260,26842773,31004
Asia,Malaysia,5/15/2022,70871485,27943922,26985008,26587
Asia,Malaysia,5/22/2022,71006304,27981969,27053706,17506
Asia,Malaysia,5/29/2022,71125937,28026367,27104724,15941
Asia,Malaysia,6/5/2022,71197858,28048356,27136893,5841
Asia,Malaysia,6/12/2022,71261292,28054188,27178654,8852
Asia,Malaysia,6/19/2022,71347230,28060588,27242961,11043
Asia,Malaysia,6/26/2022,71430284,28070791,27296568,8010
Asia,Malaysia,7/3/2022,71483845,28075069,27321389,8021
Asia,Malaysia,7/10/2022,71565772,28078679,27368431,5654
Asia,Malaysia,7/17/2022,71667842,28081824,27405784,13167
Asia,Malaysia,7/24/2022,71785331,28085927,27442907,13072
Asia,Malaysia,7/31/2022,71888777,28089497,27470262,9107
Asia,Malaysia,8/7/2022,71951869,28092870,27482479,4703
Asia,Malaysia,8/14/2022,72002017,28096237,27492149,4307
Asia,Malaysia,8/21/2022,72043351,28098621,27501128,3402
Asia,Malaysia,8/28/2022,72075532,28100998,27506672,2380
Asia,Malaysia,9/4/2022,72097416,28102715,27509636,1504
Asia,Malaysia,9/11/2022,72118270,28105566,27512713,1363
Asia,Malaysia,9/18/2022,72133473,28106997,27515203,962
Asia,Malaysia,9/25/2022,72150314,28108450,27518158,1212
Asia,Malaysia,10/2/2022,72164419,28110128,27520804,966
Asia,Malaysia,10/9/2022,72174345,28111268,27522667,471
Asia,Malaysia,10/16/2022,72183479,28112262,27524492,601
Asia,Malaysia,10/23/2022,72192689,28113332,27525955,585
Asia,Malaysia,10/30/2022,72199878,28114279,27527420,608
Asia,Malaysia,11/6/2022,72213516,28115362,27528615,1152
Asia,Malaysia,11/13/2022,72237937,28116570,27529829,1956
Asia,Malaysia,11/20/2022,72260470,28117435,27530579,1343
Asia,Malaysia,11/27/2022,72281616,28118619,27531878,1459
Asia,Malaysia,12/4/2022,72299359,28119632,27532910,1282
Asia,Malaysia,12/11/2022,72316919,28120596,27533907,873
Asia,Malaysia,12/18/2022,72331988,28121539,27534906,859
Asia,Malaysia,12/25/2022,72342743,28122256,27535610,314
Asia,Malaysia,1/1/2023,72358631,28123129,27536609,1255
Asia,Maldives,1/10/2021,0,0,0,0
Asia,Maldives,1/24/2021,0,0,0,0
Asia,Maldives,1/31/2021,0,0,0,0
Asia,Maldives,2/7/2021,9752,9752,0,2898
Asia,Maldives,2/14/2021,38591,38591,0,5485
Asia,Maldives,2/21/2021,75013,75013,0,5004
Asia,Maldives,2/28/2021,111415,111415,0,5923
Asia,Maldives,3/7/2021,151643,151643,0,5875
Asia,Maldives,3/21/2021,218912,218912,0,267
Asia,Maldives,4/4/2021,250633,246896,3737,5163
Asia,Maldives,4/18/2021,327665,281848,45817,8133
Asia,Maldives,4/25/2021,375240,292413,82827,7090
Asia,Maldives,5/2/2021,406133,297639,108494,6583
Asia,Maldives,5/9/2021,435236,301239,133997,3444
Asia,Maldives,5/16/2021,448708,303336,145372,2821
Asia,Maldives,5/23/2021,464505,306430,158075,2653
Asia,Maldives,5/30/2021,476305,309815,166490,1680
Asia,Maldives,6/6/2021,485424,312133,173291,1421
Asia,Maldives,6/13/2021,492718,314059,178659,884
Asia,Maldives,6/20/2021,498655,315282,183373,784
Asia,Maldives,6/27/2021,505285,316497,188788,1288
Asia,Maldives,7/4/2021,512200,317398,194802,2563
Asia,Maldives,7/11/2021,554371,318756,235615,0
Asia,Maldives,7/18/2021,0,0,0,0
Asia,Maldives,7/25/2021,0,0,0,0
Asia,Maldives,8/1/2021,595120,323568,271552,4166
Asia,Maldives,8/8/2021,617585,331654,285931,2752
Asia,Maldives,8/22/2021,672365,372777,299588,5140
Asia,Maldives,8/29/2021,684946,383089,301857,746
Asia,Maldives,9/12/2021,710805,389235,321570,2949
Asia,Maldives,9/19/2021,0,0,0,0
Asia,Maldives,9/26/2021,0,0,0,0
Asia,Maldives,10/10/2021,739914,393133,346781,859
Asia,Maldives,10/17/2021,745288,393718,351570,440
Asia,Maldives,10/24/2021,748858,394099,354759,445
Asia,Maldives,10/31/2021,752341,394574,357767,461
Asia,Maldives,11/7/2021,0,0,0,0
Asia,Maldives,11/14/2021,756045,395068,360977,0
Asia,Maldives,11/21/2021,764421,395373,362326,0
Asia,Maldives,12/5/2021,776498,395956,364692,655
Asia,Maldives,12/12/2021,781907,396207,365604,831
Asia,Maldives,12/19/2021,785241,396410,366358,363
Asia,Maldives,12/26/2021,787873,396635,367068,0
Asia,Maldives,1/2/2022,790942,396822,367672,0
Asia,Maldives,1/9/2022,792981,396981,368238,400
Asia,Maldives,1/16/2022,801114,397211,368817,2657
Asia,Maldives,1/23/2022,819148,397421,369252,3473
Asia,Maldives,1/30/2022,840260,397615,369820,2734
Asia,Maldives,2/6/2022,859352,397804,370161,3828
Asia,Maldives,2/13/2022,877141,397956,370515,2011
Asia,Maldives,2/20/2022,0,0,0,0
Asia,Maldives,2/27/2022,899878,398197,371051,1823
Asia,Maldives,3/27/2022,0,0,0,0
Asia,Maldives,6/5/2022,0,0,0,0
Asia,Maldives,6/19/2022,0,0,0,0
Asia,Maldives,6/26/2022,0,0,0,0
Asia,Maldives,7/3/2022,0,0,0,0
Asia,Maldives,7/10/2022,0,0,0,0
Asia,Maldives,8/28/2022,0,0,0,0
Asia,Maldives,11/6/2022,0,0,0,0
Asia,Maldives,11/13/2022,0,0,0,0
Asia,Maldives,11/20/2022,0,0,0,0
Asia,Mongolia,1/24/2021,0,0,0,0
Asia,Mongolia,3/7/2021,0,0,0,0
Asia,Mongolia,3/14/2021,100000,100000,0,15983
Asia,Mongolia,3/21/2021,209278,209278,0,5157
Asia,Mongolia,3/28/2021,0,0,0,0
Asia,Mongolia,4/4/2021,376373,376373,0,39615
Asia,Mongolia,4/11/2021,0,616906,0,0
Asia,Mongolia,4/18/2021,0,0,0,0
Asia,Mongolia,4/25/2021,0,678692,0,0
Asia,Mongolia,5/2/2021,1398592,947529,451063,102054
Asia,Mongolia,5/9/2021,2213376,1590636,622740,58753
